frame_id,id,x1,y1,x2,y2
122,34,1160,229,1205,318
122,35,626,65,656,118
122,36,1184,205,1220,271
123,1,581,308,624,392
123,2,643,319,691,399
123,10,348,253,385,330
123,12,816,165,848,229
123,17,484,369,524,459
123,18,-68,467,-20,589
123,23,353,126,380,181
123,25,491,243,524,313
123,26,57,117,85,179
123,27,29,259,65,347
123,28,834,343,889,440
123,32,745,312,789,388
123,33,1126,213,1185,319
123,34,1156,228,1201,317
123,35,619,65,650,118
123,36,1176,204,1215,278
123,37,1254,514,1270,611
124,1,572,307,616,393
124,2,639,319,685,396
124,10,339,251,376,330
124,12,806,165,840,229
124,17,475,367,518,461
124,18,-76,467,-28,590
124,23,341,123,369,183
124,25,480,243,514,315
124,26,42,118,70,179
124,27,14,259,51,347
124,28,832,344,886,439
124,32,732,311,778,391
124,33,1121,211,1177,316
124,34,1152,227,1197,316
124,35,613,65,644,119
124,36,1169,204,1210,281
124,37,1250,508,1267,605
125,1,566,306,611,392
125,2,636,318,682,395
125,10,328,249,367,332
125,12,798,165,832,229
125,17,469,368,514,464
125,18,-84,467,-36,590
125,23,332,123,360,182
125,25,472,243,508,317
125,26,28,117,57,179
125,27,4,261,40,348
125,28,832,344,885,437
125,32,724,310,770,392
125,33,1116,211,1170,314
125,34,1148,226,1194,315
125,35,607,64,638,119
125,36,1165,203,1208,282
125,37,1248,507,1265,598
126,1,565,305,608,390
126,2,633,316,679,394
126,10,322,248,361,332
126,12,799,167,830,225
126,17,467,367,513,465
126,18,-92,468,-44,591
126,23,323,123,351,181
126,25,467,242,504,317
126,26,16,117,46,177
126,27,-2,262,32,347
126,28,832,344,886,440
126,32,719,309,765,392
126,33,1113,213,1166,314
126,34,1144,225,1190,314
126,36,1165,205,1208,282
126,37,1247,509,1264,596
127,1,564,304,605,386
127,2,627,314,675,394
127,10,314,248,354,332
127,12,796,168,828,228
127,17,467,366,515,463
127,23,317,124,345,181
127,25,465,242,503,317
127,26,7,118,36,177
127,27,-8,262,24,347
127,28,833,343,885,441
127,32,714,310,760,393
127,33,1113,215,1165,313
127,34,1140,224,1186,314
127,36,1163,207,1206,282
127,37,1248,511,1266,593
128,1,564,303,603,383
128,2,624,312,675,394
128,10,308,247,349,332
128,12,794,168,826,230
128,17,467,367,517,463
128,23,313,123,339,179
128,25,462,242,499,315
128,26,0,119,28,176
128,27,-12,260,18,346
128,28,830,340,884,441
128,32,707,309,753,393
128,33,1113,213,1164,310
128,34,1136,223,1182,313
128,36,1161,207,1204,285
128,37,1250,516,1268,593
129,1,564,302,601,382
129,2,622,313,673,393
129,10,303,248,343,331
129,12,791,167,823,230
129,17,469,368,516,459
129,23,307,124,333,182
129,25,462,242,498,315
129,26,-6,119,21,176
129,27,-24,260,7,346
129,28,827,339,882,440
129,32,702,309,748,394
129,33,1113,220,1161,311
129,34,1132,222,1178,312
129,36,1163,207,1205,283
129,37,1255,514,1274,593
130,1,562,301,599,381
130,2,621,310,673,392
130,10,298,246,338,331
130,12,788,166,819,227
130,17,469,368,514,456
130,23,300,125,326,183
130,25,458,242,493,316
130,26,-17,118,9,175
130,27,-35,260,-3,346
130,28,825,338,879,438
130,32,696,308,742,393
130,33,1110,218,1158,309
130,36,1160,205,1202,282
130,37,1256,515,1274,591
131,1,559,298,597,380
131,2,625,309,676,390
131,10,293,247,333,332
131,12,781,166,813,229
131,17,466,368,512,459
131,23,295,125,319,181
131,25,455,242,489,316
131,26,-29,118,-2,175
131,27,-46,260,-14,346
131,28,823,339,877,435
131,32,690,309,735,393
131,33,1105,230,1147,307
131,36,1156,206,1198,287
131,37,1257,515,1274,589
132,1,557,297,595,379
132,2,622,307,675,390
132,10,287,248,327,333
132,12,776,166,809,229
132,17,463,368,509,463
132,23,287,124,313,184
132,25,449,240,485,318
132,26,-40,118,-13,175
132,27,-57,260,-26,346
132,28,824,339,877,434
132,32,684,310,728,393
132,33,1101,239,1140,307
132,36,1157,206,1198,285
132,37,1258,515,1275,587
132,38,1258,500,1279,608
133,1,556,298,592,376
133,2,619,306,673,389
133,10,283,247,322,333
133,12,774,164,807,228
133,17,459,368,505,465
133,23,279,124,305,184
133,25,444,240,480,318
133,26,-52,118,-25,174
133,27,-68,260,-37,346
133,28,831,342,881,433
133,32,677,311,720,395
133,33,1097,244,1137,310
133,36,1156,207,1197,285
133,37,1259,516,1275,584
133,38,1258,497,1279,602
133,39,1132,213,1156,281
134,1,554,297,590,374
134,2,616,305,670,388
134,10,278,246,317,333
134,12,771,165,804,228
134,17,456,366,503,465
134,23,271,123,298,185
134,25,440,240,476,318
134,26,-64,118,-36,174
134,27,-80,260,-48,346
134,28,833,342,883,435
134,32,672,311,714,393
134,33,1091,246,1132,311
134,36,1157,209,1197,284
134,37,1260,516,1276,582
134,38,1258,498,1278,599
134,39,1131,211,1157,284
134,40,1260,272,1276,359
135,1,550,297,587,377
135,2,614,300,671,387
135,10,271,245,310,332
135,12,766,166,798,229
135,17,454,366,501,466
135,23,265,122,292,185
135,25,438,240,474,316
135,26,-75,118,-48,174
135,27,-91,260,-59,346
135,28,835,340,884,435
135,32,668,306,711,394
135,33,1084,247,1125,311
135,36,1156,212,1197,289
135,37,1261,516,1276,580
135,38,1258,498,1278,597
135,39,1128,210,1157,292
135,40,1259,270,1275,358
136,1,546,296,584,377
136,2,614,302,669,386
136,10,263,242,303,333
136,12,764,167,794,228
136,17,453,367,499,467
136,23,256,124,283,184
136,25,436,239,471,315
136,26,-87,117,-60,174
136,27,-102,260,-71,346
136,28,833,339,883,434
136,32,661,303,704,394
136,33,1076,247,1116,310
136,36,1151,213,1194,291
136,37,1262,517,1277,578
136,38,1259,500,1278,599
136,39,1129,211,1155,286
136,40,1258,268,1274,356
137,1,542,293,580,374
137,2,611,300,666,385
137,10,256,241,297,333
137,12,762,167,792,230
137,17,449,367,494,467
137,23,251,124,277,184
137,25,432,241,466,317
137,26,-98,117,-71,173
137,27,-113,260,-82,346
137,28,828,338,879,434
137,32,646,304,689,392
137,33,1066,246,1108,310
137,36,1146,215,1188,293
137,37,1263,517,1277,576
137,38,1261,503,1280,598
137,39,1126,213,1153,288
137,40,1257,267,1273,355
138,1,540,290,579,370
138,2,608,299,663,384
138,10,248,242,288,333
138,12,756,167,786,231
138,17,443,367,488,467
138,23,243,124,269,184
138,25,429,241,462,317
138,26,-110,117,-83,173
138,27,-124,260,-93,346
138,28,825,336,877,433
138,32,637,298,682,392
138,33,1053,243,1096,309
138,36,1142,216,1183,294
138,37,1264,517,1278,574
138,38,1261,503,1281,603
138,39,1126,215,1152,289
138,40,1253,265,1271,353
139,1,537,289,574,365
139,2,605,298,661,383
139,10,242,243,281,332
139,12,749,167,781,233
139,17,439,367,484,467
139,23,235,124,261,184
139,25,424,243,457,318
139,26,-121,117,-94,173
139,28,822,336,875,432
139,32,632,297,679,393
139,33,1038,241,1084,309
139,36,1138,217,1178,293
139,37,1265,518,1278,572
139,38,1257,504,1278,607
139,39,1125,215,1151,290
139,40,1249,264,1268,353
140,1,534,288,571,365
140,2,602,296,658,381
140,10,237,244,276,332
140,12,742,167,776,234
140,17,437,367,480,465
140,23,226,125,252,186
140,25,415,243,449,319
140,28,828,338,876,427
140,32,625,299,672,392
140,33,1024,238,1071,309
140,36,1130,218,1170,292
140,38,1251,502,1273,605
140,39,1124,216,1150,291
140,40,1242,263,1263,352
141,1,530,286,567,365
141,2,599,295,655,380
141,10,231,245,268,333
141,12,738,167,771,233
141,17,430,366,473,466
141,23,218,123,244,186
141,25,408,244,442,319
141,28,829,340,876,429
141,32,617,298,667,392
141,33,1007,237,1055,309
141,36,1120,217,1162,294
141,38,1247,500,1270,604
141,39,1122,216,1149,292
141,40,1237,262,1259,352
142,1,523,285,561,366
142,2,596,293,652,379
142,10,225,247,261,332
142,12,734,167,766,233
142,17,426,364,469,465
142,23,208,123,235,186
142,25,402,244,435,316
142,28,826,339,875,434
142,32,610,301,661,393
142,33,993,236,1039,308
142,36,1111,216,1155,297
142,38,1246,498,1270,600
142,39,1121,217,1149,293
142,40,1231,262,1254,351
142,41,348,61,374,106
143,1,518,282,556,364
143,2,593,292,650,378
143,10,217,248,253,333
143,12,730,170,760,233
143,17,421,360,465,461
143,23,198,123,224,184
143,25,397,242,430,312
143,28,823,338,872,433
143,32,605,301,658,394
143,33,977,236,1022,308
143,36,1104,217,1149,298
143,38,1249,498,1274,598
143,39,1120,217,1148,294
143,40,1222,263,1246,350
143,41,346,62,372,107
144,1,512,281,549,360
144,2,590,291,647,377
144,10,207,246,244,333
144,12,726,170,756,233
144,17,415,359,458,459
144,23,190,125,215,184
144,25,395,242,427,311
144,28,818,337,869,433
144,32,598,297,655,395
144,33,962,234,1007,309
144,36,1100,219,1146,298
144,38,1252,500,1276,597
144,39,1119,218,1147,295
144,40,1216,262,1241,348
144,41,344,62,369,108
145,1,510,282,544,354
145,2,587,289,644,376
145,10,197,246,236,333
145,12,719,170,750,233
145,17,407,359,452,458
145,23,182,128,207,184
145,25,392,244,424,314
145,28,815,336,867,430
145,32,592,299,649,397
145,33,948,234,992,309
145,36,1098,221,1143,299
145,38,1248,501,1274,600
145,39,1118,218,1146,297
145,40,1210,263,1236,347
145,41,341,63,367,108
146,1,505,279,540,354
146,2,585,288,642,375
146,10,188,246,228,333
146,12,715,171,745,233
146,17,401,360,447,461
146,23,175,129,198,184
146,25,390,243,420,310
146,28,814,336,867,430
146,32,588,303,645,399
146,33,936,236,978,308
146,36,1094,223,1139,302
146,38,1245,501,1272,601
146,39,1117,219,1145,298
146,40,1201,262,1230,347
146,41,339,64,365,109
147,1,499,277,534,354
147,10,180,247,220,333
147,12,709,169,741,234
147,17,395,361,442,464
147,23,166,131,191,188
147,25,384,243,416,313
147,28,822,337,873,430
147,32,581,310,634,399
147,33,922,236,963,307
147,36,1092,225,1135,302
147,38,1242,501,1271,601
147,39,1116,219,1144,299
147,40,1194,262,1225,346
147,41,337,64,363,110
148,1,495,276,530,355
148,10,175,249,216,334
148,12,705,170,737,234
148,17,389,363,436,464
148,23,158,132,184,190
148,25,380,245,412,316
148,28,822,337,874,433
148,32,576,310,628,400
148,33,910,235,951,308
148,36,1094,226,1135,300
148,38,1242,501,1272,598
148,39,1087,224,1112,296
148,40,1188,262,1221,347
148,41,335,65,361,111
148,42,617,294,661,379
149,1,490,273,526,352
149,10,173,250,213,334
149,12,704,171,736,234
149,17,384,364,430,465
149,23,151,132,178,191
149,25,375,245,409,319
149,28,828,337,879,434
149,32,575,309,625,400
149,33,898,235,938,307
149,36,1094,226,1133,301
149,38,1246,501,1274,592
149,39,1081,222,1107,295
149,40,1187,263,1221,347
149,41,333,65,359,112
149,42,619,293,664,379
150,1,488,271,522,349
150,10,173,252,211,335
150,12,701,173,733,237
150,17,378,370,424,466
150,23,147,135,173,191
150,25,370,245,406,321
150,28,830,337,881,434
150,32,570,309,620,401
150,33,884,234,924,307
150,36,1092,226,1132,302
150,38,1253,500,1281,593
150,39,1074,221,1102,296
150,40,1186,263,1221,345
150,41,330,66,357,113
150,42,625,292,668,374
151,1,487,270,519,343
151,10,169,251,208,335
151,12,700,176,730,238
151,17,370,372,416,467
151,23,140,135,166,191
151,25,368,244,405,320
151,28,828,338,880,433
151,32,565,309,613,401
151,33,871,234,911,310
151,36,1091,227,1132,304
151,38,1254,500,1281,592
151,39,1068,220,1099,298
151,40,1183,263,1219,345
151,41,328,67,355,113
151,42,629,292,671,375
152,1,484,268,516,342
152,10,165,251,204,335
152,12,699,177,729,240
152,17,361,371,409,469
152,23,133,135,160,192
152,25,369,244,405,318
152,28,827,337,880,431
152,32,562,309,609,401
152,33,860,235,897,308
152,36,1091,227,1132,307
152,38,1255,521,1278,598
152,39,1063,218,1095,298
152,40,1180,263,1217,344
152,41,326,67,353,114
152,42,629,292,672,377
152,43,504,68,531,116
153,1,481,266,514,341
153,10,158,252,197,335
153,12,697,178,726,241
153,17,351,369,402,469
153,23,129,136,156,192
153,25,367,244,402,318
153,28,827,337,880,429
153,32,561,309,607,401
153,33,849,237,884,306
153,36,1089,229,1130,310
153,38,1252,524,1276,601
153,39,1058,218,1093,299
153,40,1177,263,1216,345
153,42,630,291,674,380
153,43,496,69,522,116
154,1,478,266,511,344
154,10,151,251,192,335
154,12,692,178,724,242
154,17,344,367,396,470
154,23,125,136,152,193
154,25,364,244,399,320
154,28,834,336,887,428
154,32,560,311,603,400
154,33,838,238,874,310
154,36,1089,230,1130,312
154,38,1254,536,1274,595
154,39,1055,218,1092,300
154,40,1177,263,1217,345
154,42,629,290,673,379
154,43,482,68,509,115
155,1,475,263,508,344
155,10,147,251,190,336
155,12,689,179,721,243
155,17,341,369,392,470
155,23,119,135,148,194
155,25,363,245,397,320
155,28,842,336,894,429
155,32,556,313,598,400
155,33,827,238,864,312
155,36,1090,229,1131,312
155,38,1255,540,1273,595
155,39,1051,217,1090,300
155,40,1178,264,1218,345
155,42,630,289,675,378
155,43,475,68,501,114
156,1,471,260,505,343
156,10,145,251,187,336
156,12,687,178,721,243
156,17,339,371,391,472
156,23,114,135,143,195
156,25,361,245,395,321
156,28,847,337,898,432
156,32,552,313,594,400
156,33,814,238,853,312
156,36,1090,229,1131,314
156,38,1255,544,1272,594
156,39,1048,213,1088,301
156,40,1179,266,1220,345
156,42,630,289,675,375
156,43,468,69,494,116
157,1,468,258,502,341
157,10,146,252,187,336
157,12,687,179,721,244
157,17,339,372,391,473
157,23,106,136,137,195
157,25,358,245,392,320
157,28,849,337,901,434
157,32,547,313,590,400
157,33,799,236,840,314
157,36,1088,227,1131,317
157,38,1256,548,1272,594
157,39,1046,211,1086,300
157,40,1180,266,1221,345
157,42,636,287,680,372
157,43,459,70,485,117
158,1,466,257,498,336
158,10,145,253,185,337
158,12,686,181,718,244
158,17,337,371,390,474
158,23,100,136,132,195
158,25,353,245,388,320
158,28,851,337,902,430
158,32,542,313,584,398
158,33,786,234,829,314
158,36,1086,227,1130,318
158,38,1257,552,1271,593
158,39,1043,212,1082,299
158,40,1177,266,1218,344
158,42,641,290,684,371
158,43,449,70,475,117
159,1,462,258,493,331
159,10,142,253,182,339
159,12,684,182,716,245
159,17,332,370,386,475
159,23,95,136,126,193
159,25,349,244,386,318
159,28,853,337,905,427
159,32,536,312,579,398
159,33,775,232,817,313
159,36,1082,229,1126,318
159,38,1257,555,1270,593
159,39,1037,211,1076,299
159,40,1171,266,1214,347
159,42,645,292,688,374
159,43,440,70,466,117
160,1,459,259,489,329
160,10,136,251,178,338
160,12,683,182,715,245
160,17,328,368,381,473
160,23,91,137,121,193
160,25,346,244,383,316
160,28,854,335,908,426
160,32,531,312,575,397
160,33,766,231,806,309
160,36,1079,230,1123,317
160,38,1258,559,1269,592
160,39,1032,211,1071,299
160,40,1165,266,1211,348
160,42,646,292,689,376
160,43,432,72,456,116
161,1,455,258,486,332
161,10,130,250,173,337
161,12,681,181,714,244
161,17,322,368,376,473
161,23,86,138,118,195
161,25,345,245,381,316
161,28,861,334,915,425
161,32,529,311,574,396
161,33,754,231,796,311
161,36,1078,231,1121,316
161,38,1259,563,1269,592
161,39,1029,212,1067,298
161,40,1159,266,1207,349
161,42,646,291,690,377
161,43,421,70,446,116
162,1,450,256,483,333
162,10,125,250,169,336
162,12,677,179,711,245
162,17,318,369,370,469
162,23,83,137,114,194
162,25,344,247,380,318
162,28,868,334,920,427
162,32,528,310,573,396
162,33,743,233,784,311
162,36,1078,231,1119,315
162,38,1260,567,1268,591
162,39,1023,212,1061,297
162,40,1157,266,1206,349
162,42,645,286,690,374
162,43,410,70,435,116
163,1,444,254,478,333
163,10,118,250,163,335
163,12,673,178,707,243
163,17,313,370,364,467
163,23,76,137,108,197
163,25,343,247,378,319
163,28,871,335,922,427
163,32,525,309,570,395
163,33,732,234,772,311
163,36,1075,229,1116,314
163,38,1260,571,1267,591
163,39,1020,214,1058,298
163,40,1158,266,1207,349
163,42,644,283,690,370
163,43,399,70,424,116
164,1,440,252,474,329
164,10,118,250,161,333
164,12,668,176,704,243
164,17,312,370,361,467
164,23,67,136,100,198
164,25,338,246,374,319
164,28,872,335,922,426
164,32,521,309,567,396
164,33,720,236,760,312
164,36,1072,229,1112,315
164,38,1261,575,1266,590
164,39,1016,216,1054,297
164,40,1160,267,1208,349
164,42,645,280,691,366
164,43,387,69,412,116
165,1,437,250,470,325
165,10,116,250,159,333
165,12,668,176,702,241
165,17,308,373,356,467
165,23,59,136,93,199
165,25,333,245,370,321
165,28,872,332,922,425
165,32,516,308,561,395
165,33,710,238,749,312
165,36,1068,229,1108,315
165,39,1010,218,1049,297
165,40,1159,267,1206,349
165,42,649,279,695,364
165,43,376,69,402,117
166,1,433,250,465,321
166,10,115,250,157,333
166,12,667,178,700,242
166,17,302,374,350,469
166,23,53,136,88,197
166,25,327,246,365,321
166,28,871,330,923,425
166,32,511,310,554,392
166,33,700,239,739,311
166,36,1065,227,1105,313
166,39,1002,218,1042,297
166,40,1155,267,1201,349
166,42,652,280,697,364
166,43,365,68,390,115
167,1,428,248,460,319
167,10,110,248,152,333
167,12,664,178,696,243
167,17,295,373,345,468
167,23,50,136,83,196
167,25,323,244,362,322
167,28,869,328,924,425
167,32,505,310,549,391
167,33,691,241,728,309
167,36,1062,227,1101,310
167,39,992,217,1035,297
167,40,1151,268,1198,351
167,42,654,281,698,366
167,43,353,68,378,115
168,1,423,246,455,319
168,10,105,246,147,330
168,12,661,176,693,244
168,17,290,372,341,468
168,23,43,136,75,195
168,25,320,243,359,319
168,28,872,326,928,423
168,32,501,307,545,391
168,33,678,241,714,305
168,36,1059,227,1097,310
168,39,983,217,1027,297
168,40,1149,270,1196,353
168,42,657,282,701,367
168,43,342,68,367,114
169,1,419,244,451,320
169,10,97,246,140,331
169,12,656,176,689,243
169,17,285,371,337,467
169,23,38,137,70,196
169,25,319,243,357,318
169,28,875,326,932,424
169,32,498,309,540,388
169,33,667,241,702,304
169,36,1055,228,1093,311
169,39,976,216,1022,297
169,40,1149,271,1194,353
169,42,652,256,708,367
169,43,332,68,356,114
170,1,413,241,446,319
170,10,91,244,134,329
170,12,650,176,684,244
170,17,281,371,334,466
170,23,31,138,63,197
170,25,315,244,353,319
170,28,878,327,935,425
170,32,498,311,538,388
170,33,661,245,693,302
170,36,1052,228,1089,311
170,39,971,214,1018,297
170,40,1149,272,1194,354
170,42,652,265,703,365
170,43,322,67,346,113
171,1,407,239,442,319
171,10,86,244,130,326
171,12,644,175,680,246
171,17,282,372,334,466
171,23,25,136,58,199
171,25,311,246,349,321
171,28,884,327,938,426
171,32,494,312,534,390
171,33,650,246,681,301
171,36,1048,228,1085,312
171,39,968,214,1014,297
171,40,1149,273,1192,352
171,42,647,259,701,362
171,43,312,67,336,113
171,44,24,57,54,112
172,1,402,236,436,316
172,10,87,245,127,323
172,12,642,177,676,242
172,17,281,372,334,468
172,23,17,136,51,199
172,25,309,246,347,324
172,28,888,326,941,425
172,32,490,313,529,390
172,33,639,247,670,300
172,36,1044,227,1082,314
172,39,965,212,1012,298
172,40,1146,272,1189,352
172,42,648,262,699,357
172,43,301,67,326,113
172,44,11,58,42,114
173,1,398,235,431,311
173,10,86,245,125,324
173,12,643,177,674,238
173,17,278,373,330,470
173,23,9,138,43,198
173,25,304,243,343,323
173,28,888,327,941,424
173,32,483,312,524,389
173,33,629,244,665,307
173,36,1038,227,1077,315
173,39,963,211,1009,296
173,40,1140,270,1186,352
173,42,658,268,703,352
173,43,291,67,315,113
173,44,5,59,35,115
174,1,396,234,429,310
174,10,85,245,124,324
174,12,640,177,670,237
174,17,276,371,329,471
174,23,5,139,37,196
174,25,298,242,338,322
174,28,889,327,943,423
174,32,478,311,519,388
174,33,619,244,656,309
174,36,1035,227,1074,314
174,39,960,211,1004,295
174,40,1135,270,1183,354
174,42,659,270,704,354
174,43,281,67,305,113
174,44,-1,60,29,116
175,1,393,236,423,307
175,10,82,242,121,323
175,12,636,178,668,241
175,17,271,370,324,471
175,23,1,139,32,194
175,25,294,244,333,320
175,28,889,325,946,422
175,32,473,307,517,387
175,33,608,242,647,309
175,36,1032,227,1071,314
175,39,955,210,998,295
175,40,1132,270,1181,354
175,42,660,271,704,356
175,43,271,67,295,112
175,44,-8,60,22,116
176,1,388,236,418,307
176,10,76,241,116,325
176,12,636,178,667,238
176,17,267,370,319,470
176,23,-3,141,26,198
176,25,290,244,329,318
176,28,890,326,947,421
176,32,469,303,514,384
176,33,598,242,638,310
176,36,1031,227,1068,313
176,39,950,211,992,296
176,40,1130,269,1180,355
176,42,660,271,703,357
176,43,261,67,285,112
176,44,-14,61,15,117
177,1,382,235,414,311
177,10,69,241,111,325
177,12,629,178,662,242
177,17,262,370,314,468
177,23,-7,138,21,195
177,25,288,243,329,317
177,28,891,324,951,425
177,32,467,301,512,382
177,33,592,239,633,306
177,36,1027,226,1065,313
177,39,945,213,985,296
177,40,1131,265,1182,353
177,42,659,267,704,359
177,43,250,66,274,112
177,44,-21,62,9,118
178,1,378,234,411,311
178,10,63,241,106,324
178,12,622,175,658,244
178,17,259,368,312,466
178,23,-9,137,16,192
178,25,286,243,325,316
178,28,898,324,957,427
178,32,466,301,511,383
178,33,587,240,626,306
178,36,1022,228,1059,313
178,39,940,214,979,295
178,40,1133,263,1185,352
178,42,658,264,704,358
178,43,240,66,264,112
178,44,-28,63,2,119
179,1,372,229,406,309
179,10,62,239,104,321
179,12,618,175,656,246
179,17,258,368,312,466
179,23,-14,137,11,192
179,25,281,243,321,318
179,28,903,325,960,425
179,32,464,299,509,385
179,33,581,240,618,303
179,36,1017,227,1055,313
179,39,935,215,974,295
179,40,1130,263,1182,352
179,42,656,262,702,356
179,44,-34,63,-3,120
180,1,369,230,400,304
180,10,57,237,100,322
180,12,617,174,655,244
180,17,262,368,313,465
180,23,-20,137,5,191
180,25,278,243,318,319
180,28,905,324,961,425
180,32,460,296,507,386
180,33,574,240,612,307
180,36,1013,226,1050,312
180,39,929,217,968,294
180,40,1127,262,1179,352
180,42,656,261,702,352
180,44,-41,64,-10,121
181,1,365,227,396,300
181,10,56,238,98,323
181,12,615,176,653,244
181,17,263,369,313,466
181,23,-25,137,0,191
181,25,276,242,317,321
181,28,905,321,962,423
181,32,456,294,502,384
181,33,567,239,606,309
181,36,1008,227,1046,312
181,39,920,218,961,294
181,40,1124,262,1176,352
181,42,659,260,703,347
181,44,-48,65,-17,121
182,1,362,227,392,297
182,10,54,237,97,325
182,12,614,176,651,244
182,17,261,370,309,466
182,23,-31,137,-5,190
182,25,272,242,313,321
182,28,905,319,962,419
182,32,452,293,497,382
182,33,561,241,600,310
182,36,1006,229,1043,311
182,39,911,218,953,294
182,40,1122,262,1175,352
182,42,660,260,704,347
182,44,-54,65,-23,122
183,1,359,226,388,295
183,10,50,237,93,326
183,12,612,176,647,244
183,17,255,370,304,468
183,23,-36,137,-10,190
183,25,266,238,309,321
183,28,910,320,965,416
183,32,448,294,493,379
183,33,556,241,596,310
183,36,1005,229,1040,310
183,39,906,219,948,293
183,40,1122,262,1173,352
183,42,660,261,704,351
184,1,356,226,386,296
184,10,44,235,88,324
184,12,609,176,643,242
184,17,249,368,299,468
184,23,-41,137,-16,190
184,25,262,238,304,320
184,28,915,320,969,415
184,32,448,293,490,375
184,33,548,241,590,311
184,36,1001,229,1036,309
184,39,905,221,947,293
184,40,1122,264,1170,351
184,42,660,262,704,352
185,1,350,225,381,299
185,10,39,234,82,320
185,12,602,176,637,244
185,17,243,368,295,468
185,23,-47,137,-22,189
185,25,261,238,300,314
185,28,915,321,968,418
185,32,444,292,483,370
185,33,536,242,578,312
185,36,993,228,1028,309
185,39,902,221,944,292
185,40,1117,265,1164,351
185,42,659,262,704,353
186,1,342,226,374,302
186,10,34,235,76,318
186,12,594,176,630,244
186,17,236,368,289,469
186,23,-52,137,-27,189
186,25,256,241,292,310
186,28,915,321,968,419
186,32,439,293,477,370
186,33,522,242,566,314
186,36,981,229,1018,310
186,39,899,221,941,293
186,40,1108,266,1157,353
186,42,652,259,698,353
187,1,335,224,364,294
187,10,27,234,69,318
187,12,587,176,624,243
187,17,231,369,283,465
187,23,-57,137,-33,188
187,25,254,243,286,304
187,28,914,319,966,416
187,32,431,292,472,377
187,33,507,242,552,318
187,36,972,228,1011,310
187,39,890,223,934,295
187,40,1098,267,1149,355
187,42,646,260,691,351
188,1,326,223,357,299
188,10,21,235,62,318
188,12,585,176,620,243
188,17,227,370,277,463
188,23,-63,137,-38,188
188,25,244,243,280,314
188,28,910,318,963,417
188,32,425,295,465,378
188,33,492,244,537,320
188,36,965,229,1004,309
188,39,880,224,925,297
188,40,1092,268,1142,353
188,42,640,261,685,349
189,1,317,222,348,299
189,10,15,236,56,321
189,12,580,178,613,241
189,17,228,372,273,459
189,25,235,244,272,320
189,28,905,316,959,413
189,32,416,294,456,379
189,33,478,246,520,322
189,36,961,229,999,307
189,39,870,225,916,297
189,40,1086,270,1136,354
189,42,640,261,681,338
190,1,307,222,337,296
190,10,8,238,47,321
190,12,572,180,605,245
190,17,223,371,265,455
190,25,224,244,263,323
190,28,900,315,954,410
190,32,404,294,446,381
190,33,463,247,504,323
190,36,957,229,994,306
190,39,861,226,908,295
190,40,1082,270,1133,353
190,42,638,260,677,334
191,1,296,223,326,295
191,10,1,238,39,317
191,12,562,180,596,246
191,17,215,371,258,456
191,25,214,244,253,322
191,28,899,316,952,409
191,32,394,292,436,379
191,33,446,247,488,323
191,36,948,229,986,308
191,39,858,227,904,294
191,40,1082,271,1133,353
191,42,631,262,674,343
192,1,286,223,314,294
192,10,-3,236,32,315
192,12,555,181,587,245
192,17,202,374,248,467
192,25,203,245,242,323
192,28,899,320,949,409
192,32,384,294,426,377
192,33,430,247,471,324
192,36,938,229,977,308
192,39,852,227,898,296
192,40,1075,271,1127,353
192,42,626,262,669,347
193,1,273,223,302,296
193,10,-8,234,27,315
193,12,543,182,575,245
193,17,189,373,239,471
193,25,194,245,232,317
193,28,897,322,944,409
193,32,375,294,416,373
193,33,413,248,453,324
193,36,930,227,968,304
193,39,842,227,886,295
193,40,1063,271,1116,353
193,42,617,261,661,348
194,1,261,222,291,297
194,10,-13,233,21,315
194,12,531,181,565,246
194,17,177,371,229,472
194,25,188,245,225,314
194,28,888,318,939,410
194,32,367,298,405,368
194,33,395,249,433,323
194,36,918,227,957,304
194,39,829,227,874,295
194,40,1052,272,1105,352
194,42,609,261,653,346
195,1,247,220,277,295
195,10,-19,233,16,314
195,12,520,181,555,245
195,17,172,369,222,468
195,25,174,246,214,318
195,28,879,316,931,408
195,32,356,300,392,365
195,33,377,250,414,322
195,36,912,226,949,302
195,39,815,226,862,297
195,40,1042,271,1097,350
195,42,598,259,643,345
196,1,234,218,264,293
196,10,-24,232,10,313
196,12,511,179,545,241
196,17,163,370,210,464
196,25,163,246,203,320
196,28,870,308,926,407
196,32,344,301,385,373
196,33,359,251,394,321
196,36,902,228,937,299
196,39,803,226,851,297
196,40,1042,272,1095,351
196,42,589,258,634,342
197,1,220,214,250,288
197,10,-30,232,5,313
197,12,503,179,536,240
197,17,154,372,197,460
197,25,150,246,188,319
197,28,862,309,917,404
197,32,336,301,376,373
197,33,339,253,377,327
197,36,892,227,924,294
197,39,792,225,840,295
197,40,1033,271,1085,349
197,42,584,256,627,336
198,1,206,211,236,285
198,10,-35,231,0,312
198,12,490,179,524,243
198,17,147,372,185,450
198,25,140,247,174,311
198,28,859,311,911,401
198,32,317,300,361,376
198,33,323,254,359,325
198,36,877,226,912,299
198,39,785,225,831,291
198,40,1019,271,1072,351
198,42,580,255,620,331
199,1,192,210,222,284
199,10,-40,231,-5,311
199,12,478,180,511,244
199,17,133,371,176,459
199,25,123,249,160,320
199,28,855,312,905,400
199,32,303,286,350,370
199,33,308,255,344,326
199,36,862,226,900,302
199,39,778,223,826,294
