frame_id,id,x1,y1,x2,y2,confidence
68,20,-40,709,-31,717,-1
68,23,829,120,846,163,0.5590391755104065
68,24,658,70,678,118,0.5127744674682617
68,25,852,231,880,293,0.6093961000442505
68,26,665,126,687,175,0.6971984505653381
68,27,651,243,681,315,0.8135569095611572
68,28,1035,323,1074,405,0.7852951288223267
68,29,1189,78,1213,130,0.5733010768890381
68,30,298,400,335,494,0.8016541600227356
69,1,626,368,667,446,0.76460200548172
69,2,952,382,1002,474,0.7610671520233154
69,3,70,286,98,373,0.8151100277900696
69,6,495,184,522,254,0.8013295531272888
69,9,427,181,451,246,0.7733171582221985
69,10,807,254,837,330,0.8027752637863159
69,12,1093,172,1128,221,0.7273504137992859
69,17,560,390,611,460,0.8054790496826172
69,18,326,454,380,557,0.8346604704856873
69,23,823,120,841,165,0.635974645614624
69,24,651,70,671,118,0.5009854435920715
69,25,843,232,871,294,0.6476936936378479
69,26,658,126,681,177,0.6816104650497437
69,27,642,244,673,316,0.8002201914787292
69,28,1031,326,1071,406,0.8263383507728577
69,29,1182,80,1205,130,0.6481565833091736
69,30,289,400,326,491,0.791831374168396
70,1,629,366,668,441,0.7472410798072815
70,2,951,382,1001,475,0.7716363072395325
70,3,60,288,88,374,0.8117225766181946
70,6,487,184,513,255,0.7982680797576904
70,9,417,182,441,247,0.7412765622138977
70,10,801,255,830,329,0.7818406224250793
70,12,1090,172,1124,221,0.6705144643783569
70,17,560,390,613,459,0.6925670504570007
70,18,322,454,376,558,0.8571480512619019
70,23,815,121,834,168,0.558765709400177
70,24,642,70,662,118,0.4774855077266693
70,25,835,234,863,296,0.6508954763412476
70,26,650,126,673,176,0.7047473788261414
70,27,634,245,664,317,0.8072082996368408
70,28,1025,327,1066,406,0.8368448615074158
70,29,1173,79,1197,130,0.6241663098335266
70,30,278,399,316,492,0.8011907935142517
71,1,632,365,669,437,0.7965573668479919
71,2,950,384,999,475,0.8065592050552368
71,3,51,290,78,375,0.7928403615951538
71,6,477,183,504,255,0.7424331903457642
71,9,408,181,432,248,0.7714423537254333
71,10,794,255,825,330,0.7229737043380737
71,12,1087,173,1121,222,0.6289404630661011
71,17,556,387,611,459,0.7918186187744141
71,18,317,455,370,559,0.8444802761077881
71,23,809,120,828,169,0.5096331238746643
71,24,634,70,654,118,0.44450217485427856
71,25,829,235,856,295,0.63153076171875
71,26,642,125,665,177,0.658930778503418
71,27,624,244,655,318,0.8003694415092468
71,28,1018,329,1062,408,0.8466677069664001
71,29,1165,81,1188,130,0.5159243941307068
71,30,268,397,307,491,0.7669197916984558
72,1,631,361,670,440,0.778587818145752
72,2,948,383,998,475,0.852532684803009
72,3,41,289,68,375,0.8043991327285767
72,6,467,184,494,257,0.7872340679168701
72,9,397,182,421,247,0.7757198810577393
72,10,787,257,818,332,0.6842982172966003
72,12,1083,174,1117,221,0.7303289175033569
72,17,554,385,610,458,0.7737644910812378
72,18,310,457,363,561,0.8528652787208557
72,23,801,122,821,170,0.5064885020256042
72,24,625,70,644,116,0.5875850319862366
72,25,820,237,848,294,0.49673986434936523
72,26,633,125,657,178,0.7268960475921631
72,27,616,245,646,319,0.7917447090148926
72,28,1013,328,1058,409,0.8230447173118591
72,29,1157,79,1179,130,0.4596623182296753
72,30,259,395,300,491,0.765211284160614
73,1,632,360,671,441,0.7741290330886841
73,2,949,384,998,474,0.8678733706474304
73,3,30,291,58,377,0.8127405047416687
73,6,457,185,484,258,0.8147212266921997
73,9,386,183,410,248,0.7587180733680725
73,10,779,258,811,333,0.7540032863616943
73,12,1081,174,1114,221,0.7606409788131714
73,17,553,386,609,457,0.737653911113739
73,18,304,458,356,563,0.8654953241348267
73,23,795,123,814,170,0.6423644423484802
73,24,615,71,635,118,0.5103996396064758
73,25,810,239,840,303,0.5045003890991211
73,26,625,126,649,179,0.7114720344543457
73,27,606,246,637,320,0.797249436378479
73,28,1008,328,1055,410,0.8509103059768677
73,29,1148,80,1170,130,0.548072874546051
73,30,249,393,291,493,0.8185251355171204
74,1,631,359,670,442,0.7877669930458069
74,2,947,384,996,472,0.8757932186126709
74,3,20,292,48,379,0.7822456359863281
74,6,446,185,473,258,0.7559133768081665
74,9,377,183,401,248,0.7822140455245972
74,10,770,258,802,331,0.71846604347229
74,12,1078,175,1111,222,0.7473652362823486
74,17,554,386,608,455,0.743281364440918
74,18,296,459,349,564,0.8604166507720947
74,23,787,124,807,171,0.6039771437644958
74,24,606,70,627,118,0.556419312953949
74,25,803,240,832,300,0.5403051972389221
74,26,617,126,640,178,0.7446967363357544
74,27,597,245,629,322,0.8211681246757507
74,28,1004,329,1050,409,0.8399143218994141
74,29,1140,81,1161,130,0.5043569803237915
74,30,238,391,282,491,0.8527498841285706
75,1,629,357,669,440,0.806217610836029
75,2,941,383,993,474,0.8746289014816284
75,3,9,295,38,381,0.7825345993041992
75,6,435,185,462,258,0.7767519354820251
75,9,365,183,390,249,0.7987321019172668
75,10,763,257,796,332,0.7517001628875732
75,12,1073,174,1107,221,0.6996703743934631
75,17,554,386,607,455,0.7588184475898743
75,18,288,460,341,563,0.8637167811393738
75,23,780,124,800,170,0.5257032513618469
75,24,596,68,618,119,0.4833422601222992
75,25,798,242,825,297,0.5284782648086548
75,26,609,126,633,178,0.710782527923584
75,27,588,248,619,324,0.8192426562309265
75,28,1000,329,1046,409,0.8225708603858948
75,29,1130,80,1152,130,0.6612841486930847
75,30,229,391,273,489,0.8510740995407104
76,1,630,356,669,437,0.7787354588508606
76,2,933,379,988,474,0.8161413073539734
76,3,1,296,30,382,0.7957158088684082
76,6,425,186,453,259,0.8176021575927734
76,9,354,184,379,249,0.7548801302909851
76,10,758,257,792,333,0.616994321346283
76,12,1067,172,1104,224,0.7170800566673279
76,17,552,385,605,455,0.8074660897254944
76,18,280,460,336,565,0.8569483160972595
76,23,773,124,793,170,0.6156399846076965
76,24,588,69,609,116,0.5600013732910156
76,25,786,243,818,309,0.5017020106315613
76,26,600,125,624,178,0.7483108639717102
76,27,579,250,609,325,0.7753564715385437
76,28,996,328,1043,408,0.7844902873039246
76,29,1121,80,1144,130,0.645109236240387
76,30,222,392,265,487,0.8339652419090271
77,1,631,354,670,435,0.7805421948432922
77,2,929,377,985,476,0.8325749635696411
77,3,-4,296,24,383,0.7050034403800964
77,6,414,186,442,259,0.790734589099884
77,9,345,184,369,247,0.7850065231323242
77,10,749,255,783,332,0.7535797953605652
77,12,1062,172,1101,225,0.7453771233558655
77,17,548,385,603,456,0.8044323325157166
77,18,274,464,329,566,0.834966242313385
77,23,766,123,787,171,0.6150456070899963
77,24,578,67,600,118,0.49674439430236816
77,25,779,244,811,308,0.597265899181366
77,26,592,126,615,178,0.7132972478866577
77,27,570,252,600,325,0.8184586763381958
77,28,993,329,1040,410,0.8181324005126953
77,29,1112,78,1135,130,0.6987439393997192
77,30,215,393,258,488,0.8322665691375732
78,1,632,353,671,435,0.7730420231819153
78,2,925,378,980,476,0.8244202136993408
78,3,-9,293,19,383,0.5382351279258728
78,6,403,186,430,260,0.791947066783905
78,9,334,183,359,250,0.8023412227630615
78,10,742,256,777,332,0.7381786108016968
78,12,1061,172,1099,224,0.6461076736450195
78,17,544,385,601,457,0.8415765762329102
78,18,270,466,325,567,0.8467374444007874
78,23,759,123,780,172,0.5833413600921631
78,24,570,69,592,118,0.3964180052280426
78,25,773,243,806,310,0.4841647148132324
78,26,583,127,606,178,0.6313902735710144
78,27,560,254,590,326,0.7989421486854553
78,28,988,328,1038,414,0.7599961757659912
78,29,1103,80,1125,129,0.6404262185096741
78,30,207,394,251,489,0.8347715735435486
78,31,1263,310,1274,382,0.6542114615440369
79,1,633,353,671,433,0.789061963558197
79,2,921,378,975,477,0.8126696348190308
79,3,-17,293,11,384,-1
79,6,393,187,420,260,0.8119946122169495
79,9,323,184,348,249,0.7616125345230103
79,10,735,257,769,333,0.7092412114143372
79,12,1058,172,1097,225,0.6608886122703552
79,17,544,384,601,457,0.8041983842849731
79,18,269,466,323,566,0.7560009956359863
79,23,752,125,773,174,0.49128544330596924
79,24,560,68,582,118,0.41225841641426086
79,25,766,243,800,312,0.5045181512832642
79,26,575,127,598,178,0.6322245001792908
79,27,551,253,582,327,0.7746994495391846
79,28,984,329,1034,417,0.7564316987991333
79,29,1094,80,1116,129,0.6449291706085205
79,30,200,394,244,487,0.8266646862030029
79,31,1262,311,1273,383,-1
80,1,634,354,670,428,0.7459880113601685
80,2,918,378,970,476,0.8115228414535522
80,3,-25,294,3,385,-1
80,6,382,189,409,261,0.8060014843940735
80,9,314,184,339,249,0.7872669696807861
80,10,729,257,762,331,0.6554227471351624
80,12,1057,172,1095,225,0.6554016470909119
80,17,553,384,608,454,-1
80,18,266,465,320,565,0.7806373834609985
80,23,745,127,765,175,0.5820102691650391
80,24,552,70,573,118,0.40308380126953125
80,25,760,244,794,312,0.4860239028930664
80,26,566,127,589,179,0.7059319615364075
80,27,541,254,573,330,0.7867312431335449
80,28,984,331,1032,418,0.7448433041572571
80,29,1085,81,1106,129,0.5905905365943909
80,30,191,394,236,490,0.829586923122406
80,31,1261,312,1272,383,-1
80,32,1234,311,1271,385,0.7782561182975769
81,1,636,353,673,428,0.7482881546020508
81,2,914,375,968,478,0.8557587265968323
81,3,-33,294,-4,386,-1
81,6,371,189,399,262,0.7521538138389587
81,9,303,184,329,250,0.7999660968780518
81,10,721,257,754,332,0.6030681729316711
81,12,1055,172,1093,224,0.6976546049118042
81,17,559,384,612,456,-1
81,18,261,463,316,568,0.774726390838623
81,23,738,128,758,174,0.4725334346294403
81,24,543,71,564,117,0.41405701637268066
81,25,755,246,787,309,0.5333887338638306
81,26,557,128,580,179,0.7201970219612122
81,27,533,254,564,331,0.8082945942878723
81,28,982,334,1028,420,0.8126603960990906
81,29,1076,81,1097,129,0.47883036732673645
81,30,182,392,229,490,0.8362566828727722
81,31,1260,313,1271,383,-1
81,32,1223,312,1259,385,0.7594190835952759
82,1,638,353,675,428,0.7088775634765625
82,2,912,374,964,477,0.8485829830169678
82,3,-41,295,-12,386,-1
82,6,360,189,388,262,0.7814781069755554
82,9,291,184,317,250,0.7741777896881104
82,10,714,258,746,335,0.6655893325805664
82,12,1052,171,1089,223,0.7128711342811584
82,17,560,386,612,457,0.7679011821746826
82,18,256,461,311,568,0.7734671831130981
82,23,731,129,750,174,0.5707804560661316
82,24,534,72,554,118,0.3041878044605255
82,25,750,246,781,304,0.5580311417579651
82,26,549,129,571,179,0.680050790309906
82,27,524,255,555,333,0.7837622165679932
82,28,980,335,1025,418,0.8223497867584229
82,29,1066,80,1088,129,0.6391370296478271
82,30,173,389,222,488,0.8573964834213257
82,31,1259,315,1270,383,-1
82,32,1211,313,1248,386,0.7950292825698853
83,1,636,353,675,429,0.801565408706665
83,2,910,374,961,477,0.8220371603965759
83,3,-49,295,-20,387,-1
83,6,350,191,377,263,0.8036689162254333
83,9,281,184,308,250,0.7941325902938843
83,10,705,257,738,336,0.7422462701797485
83,12,1048,170,1086,224,0.7579772472381592
83,17,559,386,611,458,0.8253888487815857
83,18,246,462,302,571,0.8175088167190552
83,23,724,129,744,173,0.5669151544570923
83,24,525,71,546,117,0.5169661641120911
83,25,745,246,777,305,0.5173870325088501
83,26,540,129,562,180,0.7429284453392029
83,27,515,256,547,334,0.7944396734237671
83,28,975,336,1021,421,0.8595334887504578
83,29,1057,79,1080,130,0.669762909412384
83,30,166,387,215,486,0.856785237789154
83,31,1258,316,1268,383,-1
83,32,1201,313,1238,387,0.7946625351905823
84,1,633,352,674,430,0.8489386439323425
84,2,908,375,957,476,0.8252827525138855
84,3,-57,296,-28,388,-1
84,6,339,190,367,264,0.7516615986824036
84,9,270,184,297,251,0.7876956462860107
84,10,698,259,730,336,0.7232611775398254
84,12,1043,169,1083,226,0.7932447195053101
84,17,558,384,610,457,0.8049436211585999
84,18,239,464,294,571,0.8395217061042786
84,23,716,128,737,175,0.4909457862377167
84,24,514,69,536,118,0.3897867202758789
84,25,739,247,771,307,0.5382447242736816
84,26,531,129,553,181,0.739445149898529
84,27,506,257,537,336,0.8092668056488037
84,28,969,337,1017,423,0.8875298500061035
84,29,1047,78,1070,130,0.6802211999893188
84,30,161,386,209,484,0.844110906124115
84,31,1257,317,1267,384,-1
84,32,1190,313,1228,389,0.7850636839866638
85,1,633,351,674,428,0.8255409002304077
85,2,906,376,954,475,0.7966644167900085
85,3,-65,296,-36,389,-1
85,6,329,191,357,264,0.7733795046806335
85,9,259,184,286,251,0.7662625908851624
85,10,690,262,721,336,0.707571804523468
85,12,1043,168,1083,226,0.7295303344726562
85,17,553,381,609,458,0.8634504675865173
85,18,233,461,290,570,0.841179370880127
85,23,709,129,731,177,0.5927613973617554
85,24,505,70,527,118,0.5086914300918579
85,25,732,248,767,309,0.632291316986084
85,26,522,130,544,181,0.7565025687217712
85,27,497,260,528,337,0.741509735584259
85,28,964,337,1015,427,0.8883074522018433
85,29,1038,80,1060,129,0.6156916618347168
85,30,154,387,202,483,0.8279765248298645
85,31,1256,318,1266,384,-1
85,32,1179,314,1216,389,0.7796315550804138
86,1,636,350,676,423,0.7280256152153015
86,2,906,378,952,473,0.8411071300506592
86,3,-73,297,-44,390,-1
86,6,318,192,345,265,0.7380161881446838
86,9,249,184,276,250,0.7795093655586243
86,10,682,261,714,337,0.7790301442146301
86,12,1043,168,1082,226,0.7308193445205688
86,17,551,378,609,457,0.8353265523910522
86,18,228,460,284,568,0.7886550426483154
86,23,702,129,724,177,0.4532564878463745
86,24,496,69,517,117,0.4308461546897888
86,25,726,247,763,310,0.7086603045463562
86,26,513,130,536,181,0.7335224747657776
86,27,488,259,519,338,0.8208155632019043
86,28,961,337,1013,426,0.8508976101875305
86,29,1028,80,1050,129,0.514733612537384
86,30,148,386,194,482,0.8370472192764282
86,31,1255,320,1265,384,-1
86,32,1170,315,1206,389,0.773399829864502
87,1,638,350,678,421,0.69511878490448
87,2,903,378,949,472,0.8101863861083984
87,3,-81,297,-52,391,-1
87,6,306,192,334,265,0.7078828811645508
87,9,236,184,264,251,0.7831104397773743
87,10,673,262,705,337,0.7381868958473206
87,12,1039,168,1077,227,0.5951137542724609
87,17,560,377,617,457,-1
87,18,225,462,279,568,0.7606181502342224
87,23,694,129,716,177,0.524398148059845
87,24,486,70,506,117,0.45781397819519043
87,25,724,246,762,311,0.6543331146240234
87,26,503,130,526,182,0.7803508639335632
87,27,478,260,508,338,0.7821723222732544
87,28,960,337,1012,427,0.7972808480262756
87,29,1018,79,1041,129,0.6937235593795776
87,30,140,388,185,481,0.7953642010688782
87,31,1253,321,1264,384,-1
87,32,1159,315,1195,389,0.7695217132568359
88,1,640,349,679,422,0.7378436923027039
88,2,897,377,943,470,0.8664239645004272
88,3,-89,298,-60,392,-1
88,6,294,191,322,266,0.7684028744697571
88,9,224,184,252,251,0.7537588477134705
88,10,665,263,697,337,0.7785146832466125
88,12,1035,170,1071,226,0.6276720762252808
88,17,565,378,619,456,-1
88,18,222,463,274,568,0.6929822564125061
88,23,686,130,708,177,0.563812255859375
88,24,476,71,497,116,0.5651194453239441
88,25,721,247,758,312,0.6876819133758545
88,26,494,129,517,182,0.7377099990844727
88,27,468,258,499,339,0.7981526851654053
88,28,959,337,1011,428,0.7525553703308105
88,29,1008,79,1030,128,0.4193902015686035
88,30,133,387,177,483,0.7225454449653625
88,31,1252,322,1262,384,-1
88,32,1148,317,1183,389,0.7782521843910217
89,1,638,349,679,424,0.7875567674636841
89,2,889,372,937,469,0.8717750310897827
89,6,282,191,310,267,0.7332107424736023
89,9,213,184,240,252,0.7677333950996399
89,10,654,263,688,340,0.7242419719696045
89,12,1032,170,1067,227,0.61171954870224
89,17,562,379,615,457,0.7597320079803467
89,18,218,465,266,565,0.5916549563407898
89,23,678,131,700,177,0.5585108995437622
89,24,466,71,487,116,0.5522093772888184
89,25,716,247,751,309,0.6056108474731445
89,26,483,129,506,180,0.6926802396774292
89,27,458,257,489,340,0.8296653628349304
89,28,959,338,1009,429,-1
89,29,999,79,1021,128,-1
89,30,124,389,168,484,0.6304861903190613
89,32,1137,320,1171,389,0.7850157022476196
90,1,636,347,678,423,0.7790089249610901
90,2,883,372,931,468,0.8531255722045898
90,6,269,192,297,267,0.6119006872177124
90,9,200,184,227,251,0.7625772953033447
90,10,645,263,678,337,0.7158860564231873
90,12,1026,170,1060,225,0.660379946231842
90,17,562,378,615,459,0.7484652996063232
90,18,207,464,258,572,0.8525444865226746
90,23,670,131,692,177,0.6383899450302124
90,24,455,72,475,116,0.5246656537055969
90,25,708,249,744,312,0.6946878433227539
90,26,473,129,496,180,0.7861970067024231
90,27,447,258,477,340,0.8501482605934143
90,28,957,338,1006,432,-1
90,29,986,78,1008,127,0.3872617781162262
90,30,111,387,157,487,0.8260016441345215
90,32,1126,319,1161,389,0.7685638666152954
91,1,635,345,678,419,0.7514744400978088
91,2,878,371,924,465,0.8298113346099854
91,6,255,192,283,267,0.6297007203102112
91,9,187,184,213,251,0.7675884962081909
91,10,632,264,667,338,0.7039110660552979
91,12,1019,170,1053,225,0.7564746141433716
91,17,559,378,613,461,0.7910035252571106
91,18,196,461,250,576,0.7579696178436279
91,23,662,130,684,177,0.5985194444656372
91,24,444,72,464,115,0.6133913993835449
91,25,698,248,736,314,0.7455939054489136
91,26,462,129,485,180,0.7469482421875
91,27,435,261,465,339,0.7935140132904053
91,28,954,340,1002,436,-1
91,29,976,78,998,127,-1
91,30,99,385,147,487,0.8673607707023621
91,32,1114,320,1148,389,0.7717716097831726
92,1,636,342,677,414,0.7344014644622803
92,2,872,370,917,464,0.8250287175178528
92,6,241,192,269,267,0.6312917470932007
92,9,174,183,200,251,0.748674750328064
92,10,622,265,658,339,0.7082086205482483
92,12,1012,171,1046,226,0.6826765537261963
92,17,555,378,610,463,0.8018167614936829
92,18,186,458,241,576,0.84451824426651
92,23,653,130,676,176,0.5936937928199768
92,24,432,73,452,115,0.512248694896698
92,25,690,247,729,313,0.7563035488128662
92,26,451,129,474,180,0.7225932478904724
92,27,424,258,455,340,0.8404717445373535
92,28,951,340,997,436,0.7461295127868652
92,29,963,77,984,124,0.37576186656951904
92,30,88,385,137,486,0.8474134206771851
92,32,1102,321,1136,388,0.7228491902351379
93,1,637,339,678,412,0.7521777153015137
93,2,864,372,907,463,0.8007484078407288
93,6,227,191,256,267,0.7067221999168396
93,9,161,184,187,252,0.7369950413703918
93,10,616,266,650,337,0.7331843972206116
93,12,1006,171,1039,223,0.5675532221794128
93,17,551,376,607,463,0.8340812921524048
93,18,176,458,231,575,0.8639764785766602
93,23,643,130,666,178,0.6390055418014526
93,24,420,71,441,117,0.6451773047447205
93,25,684,246,723,310,0.7324957847595215
93,26,439,128,463,181,0.7756455540657043
93,27,411,258,443,341,0.8491664528846741
93,28,947,341,993,438,0.8013854026794434
93,29,953,76,974,124,-1
93,30,79,384,127,484,0.853519082069397
93,32,1090,321,1124,389,0.7866648435592651
94,1,638,339,677,410,0.751147449016571
94,2,849,371,892,462,0.8380910754203796
94,6,214,191,242,269,0.7406560182571411
94,9,147,184,174,253,0.7577994465827942
94,10,607,266,641,335,0.7225871682167053
94,12,1005,170,1034,218,0.6324374079704285
94,17,551,375,608,463,0.8023682832717896
94,18,166,459,221,575,0.8069325685501099
94,23,634,129,658,178,0.5960423946380615
94,24,408,70,429,117,0.5129923224449158
94,25,679,246,719,311,0.5640963315963745
94,26,428,127,451,181,0.7323755621910095
94,27,398,260,430,342,0.8255669474601746
94,28,939,341,987,439,0.8252577781677246
94,29,938,75,960,123,0.33132657408714294
94,30,69,383,119,481,0.8619984984397888
94,32,1078,322,1112,389,0.7915168404579163
95,1,634,337,676,413,0.7802501916885376
95,2,838,368,882,460,0.8873134255409241
95,6,200,192,229,269,0.6702828407287598
95,9,134,185,159,251,0.6553292274475098
95,10,600,266,633,335,0.7614059448242188
95,12,999,171,1029,221,0.49690282344818115
95,17,556,374,614,464,0.7703494429588318
95,18,160,460,214,573,0.7881219387054443
95,23,625,129,648,178,0.6446375250816345
95,24,396,69,417,115,0.5695099830627441
95,25,677,247,714,309,0.6058018803596497
95,26,417,127,440,182,0.7382252812385559
95,27,386,258,419,340,0.8292179107666016
95,28,936,340,984,438,0.8010625243186951
95,29,927,74,949,123,-1
95,30,62,386,110,480,0.8151525855064392
95,32,1066,320,1101,389,0.7478079199790955
95,33,1259,213,1277,268,0.643294095993042
96,1,631,334,675,411,0.8272829055786133
96,2,831,365,876,455,0.8530095219612122
96,6,187,192,215,269,0.33047986030578613
96,9,120,183,145,250,0.7314593195915222
96,10,591,265,626,337,0.7208574414253235
96,12,990,172,1022,223,0.4914933145046234
96,17,557,377,613,465,0.7177413105964661
96,18,154,462,207,573,0.7223666310310364
96,23,615,130,639,178,0.6285149455070496
96,24,383,68,404,113,0.43184730410575867
96,25,673,250,708,310,0.7033815383911133
96,26,404,127,428,183,0.7701277136802673
96,27,373,258,406,341,0.8252610564231873
96,28,932,340,980,439,0.7152875065803528
96,29,917,74,939,123,-1
96,30,56,387,103,478,0.7399982213973999
96,32,1054,319,1089,388,0.749599814414978
96,33,1256,211,1275,267,0.44488444924354553
97,1,630,332,675,409,0.7859210968017578
97,2,828,362,873,451,0.8251378536224365
97,6,173,192,202,268,0.3801141381263733
97,9,106,182,131,250,0.7180166244506836
97,10,581,264,617,337,0.7818076014518738
97,12,986,172,1017,223,-1
97,17,557,377,612,468,-1
97,18,148,462,201,574,0.7587137818336487
97,23,607,130,630,178,0.6357029676437378
97,24,370,67,392,114,0.5383730530738831
97,25,666,252,700,312,0.6523735523223877
97,26,392,127,416,183,0.7671869993209839
97,27,362,258,395,341,0.837520182132721
97,28,930,341,977,440,0.7529903054237366
97,29,906,74,928,122,-1
97,30,49,388,96,479,0.8071224689483643
97,32,1042,320,1077,390,0.7918785214424133
97,33,1252,209,1272,268,0.4619465172290802
98,1,635,330,677,405,0.7056707143783569
98,2,823,360,867,449,0.8238750696182251
98,6,161,192,189,268,-1
98,9,91,181,116,250,0.7142889499664307
98,10,570,263,606,337,0.767002284526825
98,12,984,170,1013,219,0.5624645352363586
98,17,555,375,609,469,-1
98,18,144,462,194,569,0.709843635559082
98,23,596,130,619,178,0.6384201645851135
98,24,356,65,378,114,0.46224579215049744
98,25,660,249,694,311,0.6670452356338501
98,26,380,126,404,182,0.7663851976394653
98,27,350,259,382,341,0.8209447860717773
98,28,929,344,974,442,0.7335159182548523
98,29,896,73,917,122,-1
98,30,43,387,90,477,0.7993089556694031
98,32,1030,319,1066,390,0.7202079892158508
98,33,1249,207,1271,269,0.7849081754684448
99,1,637,330,676,401,0.7461866736412048
99,2,816,359,860,449,0.8162673711776733
99,6,144,193,172,269,0.44812101125717163
99,9,77,181,101,250,0.6901723742485046
99,10,557,262,595,337,0.7499361038208008
99,12,976,168,1008,223,0.5460078120231628
99,17,554,373,605,465,-1
99,18,133,463,184,576,0.6715145707130432
99,23,587,130,611,179,0.5879856944084167
99,24,343,65,365,114,0.39145347476005554
99,25,651,248,686,311,0.7004525661468506
99,26,367,127,392,184,0.7853191494941711
99,27,338,260,370,341,0.7755876779556274
99,28,925,344,969,441,0.717642605304718
99,29,885,73,907,121,-1
99,30,33,386,81,479,0.778440535068512
99,32,1018,320,1053,389,0.775276243686676
99,33,1246,208,1269,269,0.7733955979347229
100,1,637,328,676,402,0.7525684833526611
100,2,806,358,851,448,0.8623169660568237
100,6,131,194,160,269,-1
100,9,62,182,86,252,0.6804137229919434
100,10,547,261,587,338,0.7787646651268005
100,12,968,168,1002,226,0.6614912152290344
100,17,549,372,600,465,0.7429508566856384
100,18,122,460,175,578,0.7956989407539368
100,23,577,130,602,180,0.6487350463867188
100,24,332,67,353,114,0.3788191080093384
100,25,643,246,680,313,0.74986332654953
100,26,353,128,379,184,0.742813766002655
100,27,328,258,359,340,0.8246915936470032
100,28,921,349,962,441,0.8031008243560791
100,29,874,72,896,121,-1
100,30,21,385,71,479,0.7797507643699646
100,32,1006,321,1042,390,0.7459303736686707
100,33,1238,209,1262,270,-1
101,1,637,327,676,403,0.7552404999732971
101,2,798,354,843,445,0.8407350778579712
101,6,118,194,147,269,-1
101,9,47,183,71,252,0.6747375726699829
101,10,537,261,577,339,0.8111221790313721
101,12,963,168,996,226,0.7202900648117065
101,17,544,372,595,467,0.7728520035743713
101,18,109,459,165,580,0.838801920413971
101,23,567,130,593,181,0.6488480567932129
101,24,321,66,342,114,-1
101,25,634,246,672,315,0.7748491764068604
101,26,340,128,366,183,0.7458695769309998
101,27,316,259,347,341,0.7964475154876709
101,28,915,350,959,444,0.8300917744636536
101,29,864,72,886,121,-1
101,30,8,383,60,480,0.8504877686500549
101,32,994,321,1030,390,0.8094462156295776
101,33,1229,208,1255,272,-1
101,34,1259,283,1275,330,0.6193917393684387
102,1,636,328,674,402,0.7334069609642029
102,2,792,353,836,441,0.8290459513664246
102,6,106,194,134,270,-1
102,9,32,183,56,251,0.678086519241333
102,10,529,263,569,339,0.6644632816314697
102,12,957,167,990,227,0.7240892648696899
102,17,541,371,592,465,0.7564023733139038
102,18,100,458,155,579,0.7376256585121155
102,23,557,129,583,182,0.6604257225990295
102,24,309,66,330,114,-1
102,25,628,246,667,314,0.7261925339698792
102,26,327,128,353,181,0.7419125437736511
102,27,304,259,335,341,0.7911349534988403
102,28,907,349,953,445,0.8317732214927673
102,29,853,72,875,120,-1
102,30,1,379,53,477,0.833874523639679
102,32,981,322,1017,391,0.7652826309204102
102,33,1220,209,1249,272,-1
102,34,1251,271,1272,332,-1
103,1,635,328,671,401,0.7492260336875916
103,2,788,352,831,438,0.8458396196365356
103,6,82,192,113,272,0.567236065864563
103,9,17,184,42,251,0.7038765549659729
103,10,520,263,560,339,0.7057360410690308
103,12,950,167,983,228,0.711802065372467
103,17,543,371,593,463,0.7691802382469177
103,18,92,458,146,576,0.7759629487991333
103,23,548,130,573,182,0.6781827211380005
103,24,298,66,319,114,-1
103,25,626,248,663,314,0.6573774814605713
103,26,316,127,342,181,0.7702841758728027
103,27,293,259,322,341,0.8275768756866455
103,28,907,349,953,445,0.8148881196975708
103,29,843,71,865,120,-1
103,30,-2,380,46,474,0.7550115585327148
103,32,969,324,1005,391,0.7032553553581238
103,33,1214,209,1243,271,-1
103,34,1246,266,1269,330,-1
104,1,635,327,670,399,0.7660881280899048
104,2,781,350,825,439,0.8240455389022827
104,6,68,192,98,272,0.5777978301048279
104,9,3,185,28,250,0.653706967830658
104,10,515,263,553,337,0.7201294302940369
104,12,942,169,975,229,0.5885036587715149
104,17,545,373,594,464,0.6993880271911621
104,18,83,460,135,575,0.7842835783958435
104,23,539,131,563,182,0.6543939113616943
104,24,286,66,308,114,-1
104,25,621,248,655,309,0.6880697011947632
104,26,303,126,330,181,0.8022170066833496
104,27,279,258,309,342,0.848650336265564
104,28,903,349,949,445,0.759380042552948
104,29,832,71,854,119,-1
104,30,-8,381,39,475,0.7743197083473206
104,32,955,324,991,392,0.7165085673332214
104,33,1211,209,1240,268,0.7163698077201843
104,34,1242,261,1267,327,-1
105,1,633,327,668,399,0.7566267848014832
105,2,774,347,818,439,0.7719478607177734
105,6,52,191,83,273,0.5863760113716125
105,9,-6,185,17,249,0.3493133783340454
105,10,507,264,544,337,0.7603851556777954
105,12,937,169,968,228,0.6699365973472595
105,17,544,376,588,461,0.6997069716453552
105,18,75,462,126,577,0.7096614241600037
105,23,528,130,553,183,0.6551198959350586
105,24,275,65,296,114,-1
105,25,613,251,645,308,0.5673237442970276
105,26,291,124,317,180,0.6746563911437988
105,27,266,258,297,343,0.860127329826355
105,28,901,347,947,446,0.7624547481536865
105,30,-13,384,32,478,-1
105,32,944,325,978,388,0.49214935302734375
105,33,1208,210,1239,270,0.7402536869049072
105,34,1237,232,1272,328,-1
106,1,631,326,668,400,0.7700797915458679
