frame,id,class_name,confidence,x1,y1,x2,y2
73,-1,player,0.8747308254241943,950,386,1004,475
73,-1,referee,0.8630102276802063,616,75,636,118
73,-1,player,0.8499378561973572,624,127,649,181
73,-1,ball,0.8057437539100647,691,423,703,438
74,-1,player,0.9311575889587402,1001,328,1055,411
74,-1,player,0.9299089312553406,941,383,1002,475
74,-1,player,0.9243806004524231,548,385,608,457
74,-1,player,0.9202085137367249,1079,175,1111,222
74,-1,player,0.9186937212944031,628,360,667,445
74,-1,player,0.9177278280258179,236,390,286,491
74,-1,player,0.9031639099121094,292,459,351,564
74,-1,player,0.8959017992019653,14,292,56,379
74,-1,player,0.8925544619560242,376,183,399,248
74,-1,player,0.8866348266601562,616,126,640,181
74,-1,player,0.8848070502281189,803,239,834,297
74,-1,player,0.8802161812782288,598,247,626,325
74,-1,player,0.8776940107345581,446,185,472,257
74,-1,player,0.8769376277923584,786,124,809,171
74,-1,referee,0.8395379781723022,606,76,626,118
74,-1,referee,0.8380596041679382,767,257,805,332
74,-1,ball,0.8052353858947754,689,422,702,436
75,-1,player,0.9323379397392273,228,392,278,488
75,-1,player,0.9301849603652954,1001,329,1049,412
75,-1,player,0.9258314371109009,624,358,668,442
75,-1,player,0.9214262962341309,283,461,345,565
75,-1,player,0.9210396409034729,936,382,997,476
75,-1,player,0.9160702228546143,553,386,606,456
75,-1,player,0.910935640335083,1072,174,1108,221
75,-1,player,0.9054527878761292,792,240,828,299
75,-1,player,0.9026103615760803,4,293,48,381
75,-1,player,0.9008973240852356,608,127,632,181
75,-1,player,0.8932796716690063,366,183,388,248
75,-1,player,0.8861335515975952,779,124,802,172
75,-1,player,0.8860219717025757,436,186,462,257
75,-1,player,0.8814783096313477,588,250,618,325
75,-1,referee,0.8379174470901489,597,75,617,118
75,-1,ball,0.8008858561515808,688,422,701,436
76,-1,player,0.9318222999572754,277,462,339,566
76,-1,player,0.9272754192352295,995,328,1044,412
76,-1,player,0.927257776260376,929,381,990,476
76,-1,player,0.9230256080627441,0,294,37,381
76,-1,player,0.916979968547821,625,356,669,437
76,-1,player,0.9140071868896484,221,392,270,486
76,-1,player,0.908950924873352,783,240,823,300
76,-1,player,0.9040385484695435,553,386,603,457
76,-1,player,0.8922839760780334,1064,173,1106,221
76,-1,player,0.8922267556190491,578,251,609,327
76,-1,player,0.8916817307472229,425,186,452,258
76,-1,player,0.8888275027275085,772,124,795,172
76,-1,player,0.87767094373703,600,126,623,181
76,-1,player,0.8764050006866455,355,183,378,249
76,-1,referee,0.840818464756012,587,75,607,118
76,-1,referee,0.8192092776298523,753,257,789,332
76,-1,ball,0.8082540035247803,687,421,699,436
77,-1,player,0.9383191466331482,929,380,983,476
77,-1,player,0.9355508089065552,988,328,1039,413
77,-1,player,0.9246814250946045,212,395,261,487
77,-1,player,0.9098412394523621,775,240,815,301
77,-1,player,0.9090901017189026,1060,173,1104,223
77,-1,player,0.9044514298439026,632,355,671,437
77,-1,player,0.8965924978256226,567,253,600,328
77,-1,player,0.8965770602226257,0,295,28,382
77,-1,player,0.8960535526275635,344,183,368,249
77,-1,player,0.8958067893981934,272,476,331,565
77,-1,player,0.8939108848571777,546,386,601,458
77,-1,player,0.888694167137146,592,127,615,181
77,-1,player,0.8831474781036377,764,124,788,172
77,-1,player,0.8771948218345642,415,186,441,259
77,-1,player,0.8692472577095032,746,258,780,332
77,-1,referee,0.8310902714729309,578,77,598,119
78,-1,player,0.9292775392532349,984,328,1036,417
78,-1,player,0.9266456365585327,929,381,976,476
78,-1,player,0.9187400937080383,768,240,810,302
78,-1,player,0.9182435870170593,206,396,254,489
78,-1,player,0.9096850752830505,542,385,604,456
78,-1,player,0.9072673320770264,270,464,329,564
78,-1,player,0.9006993770599365,633,355,670,437
78,-1,player,0.8986812233924866,557,254,591,328
78,-1,player,0.8956007957458496,333,184,358,250
78,-1,player,0.8870831727981567,1057,173,1101,224
78,-1,player,0.882451593875885,1255,307,1280,382
78,-1,player,0.8778722882270813,585,127,606,181
78,-1,player,0.8766350150108337,758,124,781,174
78,-1,player,0.8687731027603149,404,187,431,259
78,-1,referee,0.8503665924072266,742,257,773,332
78,-1,referee,0.8396161198616028,569,76,589,119
78,-1,player,0.8190547227859497,0,296,19,386
79,-1,player,0.9291598796844482,984,329,1033,420
79,-1,player,0.9240632057189941,628,354,671,438
79,-1,player,0.9238237738609314,198,396,247,489
79,-1,player,0.9221736788749695,927,381,972,476
79,-1,player,0.9204939603805542,269,464,323,566
79,-1,player,0.9086822271347046,761,240,804,303
79,-1,player,0.9049456119537354,550,254,582,329
79,-1,player,0.8926583528518677,1241,308,1279,384
79,-1,player,0.8911581635475159,392,187,421,260
79,-1,player,0.8892109394073486,577,127,597,182
79,-1,player,0.8848258852958679,322,184,348,250
79,-1,player,0.8821509480476379,751,125,774,175
79,-1,referee,0.8497421145439148,737,257,765,332
79,-1,player,0.8369645476341248,1056,173,1098,226
79,-1,referee,0.8335503935813904,562,75,581,118
80,-1,player,0.925895631313324,191,394,240,490
80,-1,player,0.9208903908729553,987,332,1029,421
80,-1,player,0.9204277396202087,923,379,968,475
80,-1,player,0.9163996577262878,630,353,676,429
80,-1,player,0.9146507978439331,270,463,319,568
80,-1,player,0.9047079682350159,758,242,799,305
80,-1,player,0.9026466012001038,1231,309,1271,385
80,-1,player,0.9018543362617493,312,184,339,250
80,-1,player,0.8949868679046631,744,126,767,174
80,-1,player,0.8935722708702087,543,254,574,331
80,-1,player,0.8793929815292358,569,128,589,182
80,-1,player,0.8746951222419739,380,189,410,260
80,-1,player,0.8734340071678162,545,385,607,455
80,-1,referee,0.8513609766960144,732,256,757,333
80,-1,referee,0.8423982262611389,554,75,572,118
81,-1,player,0.9311237931251526,182,392,231,491
81,-1,player,0.9224186539649963,986,334,1026,421
81,-1,player,0.9160528182983398,920,378,963,474
81,-1,player,0.9103615283966064,263,461,313,569
81,-1,player,0.9079763293266296,1222,311,1258,386
81,-1,player,0.9058976769447327,740,128,759,174
81,-1,player,0.9031840562820435,537,255,565,334
81,-1,player,0.8990201950073242,751,243,793,304
81,-1,player,0.8975970149040222,635,353,683,427
81,-1,player,0.8965440988540649,1060,174,1092,225
81,-1,player,0.8941506147384644,302,184,329,251
81,-1,player,0.8902719616889954,550,386,607,454
81,-1,player,0.8859565854072571,560,128,579,182
81,-1,player,0.8798601627349854,370,189,399,261
81,-1,referee,0.8734334111213684,726,257,749,333
81,-1,referee,0.8466402292251587,544,75,563,118
82,-1,player,0.939521849155426,980,335,1024,423
82,-1,player,0.9216653108596802,172,389,224,488
82,-1,player,0.9194356203079224,254,460,307,569
82,-1,player,0.9130310416221619,918,377,960,475
82,-1,player,0.9079036712646484,1213,311,1247,387
82,-1,player,0.9031509757041931,731,128,752,175
82,-1,player,0.8955642580986023,1055,171,1088,224
82,-1,player,0.8935447335243225,528,255,555,335
82,-1,player,0.893492579460144,748,243,788,305
82,-1,player,0.8930085301399231,360,188,389,262
82,-1,player,0.8924998641014099,290,184,319,250
82,-1,player,0.8840265870094299,551,128,570,183
82,-1,player,0.8647962212562561,641,353,672,430
82,-1,player,0.853171706199646,556,386,607,455
82,-1,referee,0.8434178829193115,719,257,742,335
83,-1,player,0.9345578551292419,970,337,1024,422
83,-1,player,0.9234881401062012,164,388,218,484
83,-1,player,0.9201086163520813,631,354,680,430
83,-1,player,0.9184094071388245,247,459,302,572
83,-1,player,0.9167450666427612,742,244,783,305
83,-1,player,0.9086916446685791,280,184,309,251
83,-1,player,0.9079143404960632,1204,312,1237,388
83,-1,player,0.9052584171295166,916,377,955,475
83,-1,player,0.9027498364448547,519,257,546,336
83,-1,player,0.9022784233093262,541,128,561,183
83,-1,player,0.8990247249603271,722,127,746,174
83,-1,player,0.8984140753746033,1049,170,1086,224
83,-1,referee,0.8945155739784241,710,258,733,334
83,-1,player,0.8924383521080017,564,385,608,458
83,-1,player,0.882927656173706,350,189,378,263
83,-1,referee,0.8273621201515198,527,76,544,119
84,-1,player,0.9339930415153503,239,458,295,571
84,-1,player,0.932007372379303,623,352,679,431
84,-1,player,0.9260550737380981,961,336,1023,424
84,-1,player,0.9228571057319641,157,387,209,483
84,-1,player,0.9125246405601501,1044,169,1083,227
84,-1,player,0.9112277030944824,713,127,739,177
84,-1,player,0.9103606939315796,1194,313,1227,389
84,-1,player,0.9086199402809143,912,377,953,474
84,-1,player,0.8998256325721741,532,129,553,184
84,-1,player,0.8984914422035217,556,382,610,458
84,-1,referee,0.8931240439414978,700,258,728,335
84,-1,player,0.8911993503570557,270,184,298,251
84,-1,player,0.8898557424545288,510,258,537,337
84,-1,player,0.8893383145332336,341,190,367,264
84,-1,player,0.883359432220459,732,243,779,305
85,-1,player,0.9335256218910217,957,338,1021,428
85,-1,player,0.9317501187324524,232,459,291,571
85,-1,player,0.9256253242492676,622,350,684,428
85,-1,player,0.922855019569397,726,244,774,306
85,-1,player,0.9202244877815247,152,388,201,483
85,-1,player,0.9163417220115662,521,129,545,184
85,-1,player,0.9147201776504517,910,379,952,473
85,-1,referee,0.912224531173706,690,259,722,336
85,-1,player,0.9106131792068481,550,380,611,456
85,-1,player,0.9090918898582458,1183,314,1216,389
85,-1,player,0.9026272892951965,704,127,732,179
85,-1,player,0.898727536201477,1040,169,1081,228
85,-1,player,0.8933623433113098,330,190,357,265
85,-1,player,0.8932051658630371,500,259,527,338
85,-1,player,0.890925407409668,259,184,288,251
86,-1,player,0.951006293296814,957,337,1017,429
86,-1,player,0.9302141666412354,227,461,285,570
86,-1,player,0.9246821403503418,906,379,952,473
86,-1,player,0.9223184585571289,623,349,678,423
86,-1,player,0.9192782640457153,147,389,192,484
86,-1,referee,0.913242757320404,680,259,716,336
86,-1,player,0.9131432771682739,511,129,536,184
86,-1,player,0.9084166288375854,696,127,725,180
86,-1,player,0.9073167443275452,1173,315,1205,390
86,-1,player,0.9015997648239136,249,184,277,251
86,-1,player,0.9009606838226318,718,244,768,308
86,-1,player,0.8885446786880493,319,190,345,265
86,-1,player,0.8865346312522888,1039,170,1077,229
86,-1,player,0.8858127593994141,490,261,517,338
86,-1,player,0.872916579246521,549,379,615,457
87,-1,player,0.9361470937728882,224,463,277,571
87,-1,player,0.9348303079605103,961,337,1012,428
87,-1,player,0.9338334202766418,902,381,949,474
87,-1,player,0.9197147488594055,550,379,618,460
87,-1,player,0.914389967918396,628,348,679,424
87,-1,player,0.9109996557235718,712,245,764,310
87,-1,player,0.9075053334236145,501,129,528,184
87,-1,player,0.9072337746620178,1163,316,1195,389
87,-1,player,0.8972651362419128,691,128,718,179
87,-1,player,0.8958731889724731,144,391,182,483
87,-1,player,0.895584225654602,238,184,263,252
87,-1,referee,0.8899776339530945,671,260,709,336
87,-1,player,0.8850568532943726,307,191,334,265
87,-1,player,0.8753615617752075,480,260,508,339
87,-1,player,0.873406171798706,1044,170,1073,230
87,-1,ball,0.817642092704773,685,411,698,423
88,-1,player,0.932297945022583,223,463,271,571
88,-1,player,0.9212592244148254,133,389,174,486
88,-1,player,0.9162173271179199,896,378,944,472
88,-1,referee,0.901214599609375,659,261,701,337
88,-1,player,0.901122510433197,490,129,518,184
88,-1,player,0.8974550366401672,471,259,497,338
88,-1,player,0.8963180780410767,682,129,710,179
88,-1,player,0.8873609304428101,295,191,322,266
88,-1,player,0.8864923119544983,637,349,680,425
88,-1,player,0.8768903017044067,226,184,249,251
88,-1,player,0.8644648790359497,1150,318,1184,384
88,-1,player,0.8629206418991089,969,337,1007,427
88,-1,player,0.861528754234314,710,247,757,311
88,-1,player,0.8574994802474976,1038,172,1067,229
88,-1,ball,0.8497557044029236,690,410,704,423
88,-1,player,0.8333650827407837,576,379,614,460
89,-1,player,0.9320582151412964,886,375,937,472
89,-1,player,0.9200478196144104,121,390,164,486
89,-1,player,0.9032495617866516,223,463,261,573
89,-1,player,0.8947328329086304,460,259,487,338
89,-1,player,0.8939614295959473,282,190,310,267
89,-1,player,0.8920320868492126,479,128,506,185
89,-1,player,0.8865735530853271,677,130,702,179
89,-1,player,0.882250964641571,1037,173,1062,229
89,-1,player,0.8814519643783569,567,379,609,461
89,-1,player,0.8789402842521667,973,337,1002,412
89,-1,player,0.8761590719223022,214,184,237,251
89,-1,player,0.8713887929916382,969,381,992,429
89,-1,player,0.8620998859405518,1139,318,1172,388
89,-1,player,0.8587006330490112,635,349,682,425
89,-1,player,0.8415161371231079,709,249,749,309
90,-1,player,0.9237634539604187,884,373,928,468
90,-1,player,0.9142988920211792,211,463,255,574
90,-1,player,0.9127388000488281,108,388,156,487
90,-1,player,0.9079470634460449,629,345,683,426
90,-1,player,0.9058079719543457,669,129,693,179
90,-1,player,0.9020249843597412,1027,172,1056,227
90,-1,player,0.8978431820869446,269,190,296,267
90,-1,player,0.8951346278190613,705,250,741,312
90,-1,player,0.8904953598976135,470,128,495,185
90,-1,player,0.8817774653434753,201,184,223,251
90,-1,player,0.8770078420639038,569,379,610,461
90,-1,player,0.8755978941917419,1127,318,1161,389
90,-1,player,0.8631249666213989,447,258,477,338
90,-1,player,0.8541508913040161,968,339,998,402
90,-1,player,0.8503808975219727,965,377,991,433
90,-1,ball,0.8371433019638062,700,409,714,422
91,-1,player,0.9279465675354004,95,386,148,486
91,-1,player,0.9265680909156799,880,372,919,465
91,-1,player,0.9225292205810547,562,377,609,462
91,-1,player,0.9099680781364441,1115,319,1149,389
91,-1,player,0.9024441242218018,659,129,686,179
91,-1,player,0.8985603451728821,1017,171,1052,225
91,-1,player,0.8980147242546082,628,343,684,417
91,-1,player,0.8913547396659851,255,190,282,266
91,-1,player,0.8871665596961975,460,128,485,185
91,-1,player,0.8760561943054199,187,184,211,252
91,-1,player,0.8647366762161255,209,461,246,572
91,-1,ball,0.8644908666610718,704,407,716,420
91,-1,player,0.8570448756217957,966,341,993,404
91,-1,player,0.854925811290741,625,263,670,337
91,-1,referee,0.8007404208183289,441,73,463,118
91,-1,referee,0.8005021214485168,435,258,466,338
92,-1,player,0.923393726348877,84,384,140,485
92,-1,player,0.9187697768211365,555,376,610,460
92,-1,player,0.9174833297729492,187,459,239,575
92,-1,player,0.9124327898025513,872,371,912,464
92,-1,player,0.908351480960846,1009,171,1047,228
92,-1,player,0.904938280582428,648,128,677,179
92,-1,player,0.8941294550895691,627,342,683,413
92,-1,player,0.8887614607810974,450,129,473,185
92,-1,player,0.8865227699279785,1102,320,1138,389
92,-1,player,0.8860424757003784,240,191,269,267
92,-1,player,0.8791013360023499,422,259,456,340
92,-1,player,0.8771059513092041,960,342,988,436
92,-1,player,0.8685515522956848,174,184,197,252
92,-1,referee,0.8110513687133789,427,73,450,118
93,-1,player,0.9348579049110413,74,384,131,483
93,-1,player,0.9268273711204529,176,459,233,575
93,-1,player,0.9256847500801086,949,342,990,436
93,-1,player,0.91994309425354,548,376,609,461
93,-1,player,0.9149629473686218,865,371,903,463
93,-1,player,0.9067636132240295,638,128,668,180
93,-1,player,0.8983430862426758,409,260,445,340
93,-1,player,0.8883276581764221,1000,170,1042,229
93,-1,player,0.8819857835769653,227,191,255,268
93,-1,player,0.8799756169319153,441,128,462,184
93,-1,player,0.8760970234870911,1090,320,1125,387
93,-1,player,0.8756088614463806,635,342,674,416
93,-1,player,0.8718010187149048,162,183,183,252
93,-1,referee,0.8616839051246643,608,265,651,338
93,-1,ball,0.8264359831809998,709,405,722,418
93,-1,player,0.8257012963294983,691,247,725,305
94,-1,player,0.9276402592658997,166,461,228,575
94,-1,player,0.9260069727897644,840,369,895,462
94,-1,player,0.9212054014205933,64,384,123,480
94,-1,player,0.9132285714149475,936,342,993,437
94,-1,player,0.899554967880249,396,260,433,341
94,-1,player,0.8972794413566589,628,128,659,181
94,-1,player,0.8927386403083801,213,191,242,267
94,-1,player,0.8836499452590942,994,171,1034,228
94,-1,player,0.8822178244590759,1078,320,1114,389
94,-1,referee,0.882019579410553,603,265,642,338
94,-1,player,0.8767586946487427,430,128,449,185
94,-1,player,0.8668940663337708,684,246,719,310
94,-1,player,0.8654024600982666,640,341,675,416
94,-1,player,0.8639823794364929,148,184,170,252
94,-1,player,0.860538125038147,546,375,615,462
94,-1,referee,0.8211132287979126,408,72,427,117
94,-1,player,0.812366783618927,1261,217,1280,271
95,-1,player,0.9378278255462646,57,385,114,480
95,-1,player,0.9310274720191956,832,367,887,457
95,-1,player,0.9299301505088806,159,461,216,574
95,-1,player,0.9271247386932373,930,339,990,438
95,-1,player,0.9092908501625061,543,375,617,464
95,-1,player,0.9042330384254456,620,128,650,181
95,-1,player,0.9030115604400635,1066,319,1102,388
95,-1,player,0.8977797627449036,199,191,228,269
95,-1,player,0.8976585268974304,384,260,419,340
95,-1,player,0.8943729400634766,629,339,677,415
95,-1,player,0.8871285915374756,417,127,439,184
95,-1,player,0.8815991282463074,1250,214,1280,270
95,-1,player,0.8737273216247559,681,246,713,314
95,-1,player,0.8725515007972717,134,183,156,251
95,-1,player,0.8676592707633972,992,173,1028,225
95,-1,ball,0.8464308381080627,712,402,724,416
95,-1,referee,0.8369909524917603,597,265,633,337
95,-1,referee,0.8135018944740295,396,71,414,117
96,-1,player,0.9290289878845215,51,387,105,481
96,-1,player,0.9233610033988953,154,463,209,574
96,-1,player,0.9195451736450195,830,365,881,452
96,-1,player,0.914190948009491,932,342,981,442
96,-1,player,0.9134734869003296,624,336,680,413
96,-1,player,0.9063770771026611,370,260,407,341
96,-1,player,0.9035961627960205,185,191,215,270
96,-1,player,0.8982639908790588,1054,319,1091,388
96,-1,player,0.8915680050849915,614,128,640,180
96,-1,player,0.8824151158332825,403,127,427,184
96,-1,player,0.8794493079185486,571,376,612,467
96,-1,player,0.8774856328964233,121,183,142,251
96,-1,player,0.8727432489395142,1242,210,1280,271
96,-1,player,0.8681997656822205,992,174,1022,226
96,-1,ball,0.8583705425262451,712,401,726,414
96,-1,referee,0.85783851146698,591,265,625,337
96,-1,player,0.8569048047065735,677,247,705,310
96,-1,referee,0.8084609508514404,379,71,402,116
97,-1,player,0.9318667054176331,49,387,101,481
97,-1,player,0.9267978668212891,150,464,203,575
97,-1,player,0.9223026037216187,831,364,873,451
97,-1,player,0.9183696508407593,358,258,396,341
97,-1,player,0.9144488573074341,620,333,685,409
97,-1,player,0.9071819186210632,1043,318,1079,388
97,-1,player,0.9010884165763855,390,126,416,184
97,-1,player,0.8999497294425964,171,191,202,269
97,-1,player,0.8976056575775146,608,128,630,181
97,-1,ball,0.8897000551223755,713,400,726,414
97,-1,player,0.8866135478019714,1233,208,1280,272
97,-1,player,0.8819958567619324,662,246,699,314
97,-1,player,0.8801128268241882,989,172,1021,227
97,-1,referee,0.873173177242279,369,68,389,115
97,-1,player,0.8650543093681335,108,183,128,251
97,-1,player,0.8633467555046082,574,377,599,467
97,-1,player,0.8151040077209473,943,344,975,432
97,-1,player,0.8067644834518433,938,384,972,442
98,-1,player,0.9250861406326294,147,463,196,577
98,-1,ball,0.9200645089149475,713,400,725,413
98,-1,player,0.9167572855949402,41,386,93,482
98,-1,player,0.91237872838974,827,363,868,450
98,-1,player,0.9031153917312622,1232,207,1279,273
98,-1,player,0.9024848341941833,377,127,407,184
98,-1,player,0.8981301188468933,347,258,383,340
98,-1,player,0.8972866535186768,595,128,621,181
98,-1,player,0.8916130661964417,157,192,188,269
98,-1,player,0.8767330646514893,661,245,693,309
98,-1,referee,0.8748785853385925,356,68,376,113
98,-1,player,0.8688135743141174,553,376,596,468
98,-1,player,0.8618166446685791,94,183,113,251
98,-1,player,0.8578317761421204,621,332,681,408
98,-1,player,0.8577095866203308,1030,319,1067,378
98,-1,player,0.8522696495056152,984,170,1012,225
98,-1,referee,0.8034877181053162,567,261,609,337
99,-1,player,0.9222625494003296,136,463,186,578
99,-1,player,0.9176712036132812,30,384,82,484
99,-1,player,0.9176705479621887,816,362,863,450
99,-1,player,0.9097961783409119,1018,319,1055,389
99,-1,referee,0.9078288078308105,555,261,600,337
99,-1,player,0.9024894833564758,583,128,611,180
99,-1,player,0.9001963138580322,363,126,397,184
99,-1,player,0.8999764919281006,337,259,372,340
99,-1,player,0.8937574625015259,1232,208,1274,272
99,-1,player,0.8901590704917908,626,331,672,408
99,-1,player,0.8896157145500183,974,168,1005,227
99,-1,player,0.8893681764602661,142,192,172,270
99,-1,player,0.8842718601226807,559,374,594,469
99,-1,referee,0.8799725770950317,344,67,364,114
99,-1,ball,0.8773912787437439,712,399,724,412
99,-1,player,0.871152400970459,652,244,687,305
99,-1,player,0.8596767783164978,78,183,98,252
99,-1,player,0.850966215133667,931,345,963,442
100,-1,player,0.9385440349578857,804,359,856,448
100,-1,player,0.9289845824241638,917,346,967,443
100,-1,player,0.9268905520439148,15,382,75,484
100,-1,player,0.9175355434417725,965,168,1000,230
100,-1,player,0.9159759879112244,122,461,174,578
100,-1,player,0.9106132984161377,349,127,383,184
100,-1,player,0.9079854488372803,1227,210,1269,272
100,-1,player,0.9073047041893005,1006,320,1042,390
100,-1,player,0.9057727456092834,572,128,602,183
100,-1,player,0.9056916236877441,641,242,681,313
100,-1,player,0.9036460518836975,549,373,594,468
100,-1,player,0.8921926021575928,329,259,361,340
100,-1,player,0.890907347202301,127,192,158,271
100,-1,referee,0.8861002326011658,544,260,590,337
100,-1,referee,0.8749631643295288,332,68,351,114
100,-1,player,0.8645128011703491,639,330,669,409
100,-1,player,0.8606878519058228,63,183,85,251
101,-1,player,0.9396429657936096,792,355,847,444
101,-1,player,0.9281459450721741,108,460,165,578
101,-1,player,0.9219576716423035,539,372,592,468
101,-1,player,0.9200109243392944,905,348,966,445
101,-1,player,0.9185264110565186,629,243,675,314
101,-1,player,0.9165905117988586,1215,210,1266,271
101,-1,player,0.9109343886375427,958,168,995,230
101,-1,player,0.9109082818031311,561,128,592,184
101,-1,player,0.9105237722396851,4,379,67,481
101,-1,player,0.9025839567184448,994,321,1029,389
101,-1,player,0.9022154808044434,335,127,369,184
101,-1,player,0.8890051245689392,112,192,143,271
101,-1,player,0.8825949430465698,46,183,71,252
101,-1,player,0.8771322965621948,634,329,669,409
101,-1,player,0.8717206716537476,320,258,348,341
101,-1,player,0.8365517258644104,534,261,579,337
101,-1,ball,0.8136282563209534,708,396,720,409
102,-1,player,0.9393637776374817,0,380,56,478
102,-1,player,0.9385692477226257,791,353,839,439
102,-1,player,0.927071750164032,1204,210,1257,271
102,-1,player,0.9262476563453674,539,372,598,468
102,-1,player,0.9240814447402954,981,321,1017,389
102,-1,player,0.9222016334533691,620,243,669,313
102,-1,player,0.9161098599433899,899,347,961,445
102,-1,player,0.9115377068519592,551,127,583,184
102,-1,player,0.9112422466278076,97,460,158,579
102,-1,player,0.8989993333816528,630,350,669,408
102,-1,referee,0.8989741206169128,526,261,569,339
102,-1,player,0.8925879001617432,322,127,355,183
102,-1,player,0.8919112086296082,28,183,60,251
102,-1,player,0.8879919648170471,949,169,988,231
102,-1,player,0.8854379057884216,96,192,127,271
102,-1,player,0.8762041926383972,308,258,336,342
102,-1,player,0.8514112234115601,1238,274,1280,333
103,-1,player,0.9294909238815308,88,461,149,577
103,-1,player,0.9244883060455322,0,380,45,478
103,-1,player,0.9234377145767212,532,373,600,468
103,-1,player,0.9138281345367432,13,184,48,252
103,-1,player,0.9132035374641418,969,322,1004,389
103,-1,player,0.910490870475769,613,244,663,315
103,-1,player,0.9081410765647888,631,327,673,404
103,-1,player,0.9042115211486816,790,351,831,440
103,-1,player,0.9023284316062927,311,126,342,183
103,-1,player,0.8917526006698608,906,347,959,445
103,-1,player,0.8900009393692017,294,260,323,343
103,-1,player,0.8885724544525146,81,192,113,272
103,-1,referee,0.8875515460968018,521,263,559,339
103,-1,player,0.8835744261741638,1199,211,1253,274
103,-1,player,0.88224196434021,544,128,573,183
103,-1,player,0.8708654642105103,948,171,980,232
103,-1,player,0.8601664304733276,1233,272,1280,330
103,-1,ball,0.811591625213623,702,394,715,408
104,-1,player,0.9345755577087402,78,463,139,578
104,-1,player,0.9266894459724426,0,381,33,481
104,-1,player,0.9164437055587769,783,350,822,440
104,-1,player,0.909464418888092,905,346,958,446
104,-1,player,0.9082777500152588,553,375,595,470
104,-1,player,0.9045082926750183,610,245,653,315
104,-1,player,0.9027019739151001,1194,211,1247,275
104,-1,player,0.9012517333030701,279,260,311,343
104,-1,player,0.900955855846405,0,183,36,253
104,-1,player,0.8963920474052429,955,323,993,389
104,-1,player,0.8904879093170166,65,192,99,272
104,-1,player,0.8894760012626648,635,327,672,401
104,-1,player,0.8876586556434631,300,125,328,182
104,-1,player,0.8756511807441711,540,129,562,183
104,-1,player,0.8709072470664978,947,171,973,231
104,-1,referee,0.8685051202774048,517,263,548,338
104,-1,player,0.8469319939613342,1228,268,1280,330
105,-1,player,0.9167736172676086,777,347,815,439
105,-1,player,0.9109771251678467,75,465,127,580
105,-1,player,0.9055432677268982,943,323,980,390
105,-1,player,0.902880072593689,938,171,965,229
105,-1,player,0.9025143384933472,264,260,300,343
105,-1,player,0.8997682929039001,529,128,552,182
105,-1,player,0.8983132243156433,0,383,22,483
105,-1,player,0.89747154712677,0,182,21,253
105,-1,player,0.8961571455001831,905,344,955,445
105,-1,player,0.8947615623474121,636,328,677,401
105,-1,player,0.8921414613723755,1197,212,1242,275
105,-1,player,0.8905671238899231,607,246,644,315
105,-1,player,0.886904239654541,50,192,83,272
105,-1,referee,0.8848528861999512,508,264,537,337
105,-1,player,0.8646726012229919,553,377,583,473
105,-1,player,0.859890878200531,290,123,315,181
106,-1,player,0.9214465618133545,624,327,677,400
106,-1,player,0.9156510233879089,72,466,116,580
106,-1,player,0.9079492688179016,761,342,807,439
106,-1,player,0.9079416990280151,249,262,289,344
106,-1,player,0.8971772193908691,899,343,945,442
106,-1,player,0.8963161110877991,1201,212,1238,274
106,-1,player,0.8935446739196777,517,127,543,182
106,-1,player,0.8895905017852783,927,169,959,229
106,-1,player,0.8862999081611633,36,192,68,273
106,-1,referee,0.8858672976493835,493,262,531,337
106,-1,player,0.8812494277954102,931,323,968,390
106,-1,player,0.8785648941993713,607,245,636,315
106,-1,player,0.8721433877944946,279,123,302,180
106,-1,player,0.8497768640518188,549,378,575,471
106,-1,player,0.8410952687263489,0,384,13,465
106,-1,ball,0.8346009850502014,691,390,703,405
106,-1,player,0.8208606243133545,1230,270,1268,330
107,-1,player,0.9292458295822144,618,326,673,396
107,-1,player,0.921263575553894,757,340,799,430
107,-1,player,0.9121568202972412,68,466,107,582
107,-1,player,0.9116531014442444,235,262,277,344
107,-1,player,0.9078866243362427,917,168,953,227
107,-1,player,0.9016609191894531,506,127,533,183
107,-1,referee,0.8997965455055237,480,261,522,337
107,-1,player,0.8991336822509766,897,342,940,441
107,-1,player,0.8978849649429321,1194,212,1233,274
107,-1,player,0.8975270390510559,597,245,631,316
107,-1,player,0.8876556754112244,22,192,53,273
107,-1,player,0.8821382522583008,539,378,575,472
107,-1,player,0.8784304857254028,919,323,955,384
107,-1,player,0.8639065027236938,269,122,289,180
107,-1,ball,0.8627830147743225,687,389,699,403
107,-1,player,0.8588430881500244,1225,262,1264,331
107,-1,player,0.8156487345695496,1240,204,1280,273
108,-1,player,0.9184443950653076,469,258,515,337
108,-1,player,0.9136043190956116,751,339,791,421
108,-1,player,0.9130592942237854,906,167,947,231
108,-1,player,0.9084610939025879,617,325,674,398
108,-1,player,0.9073103666305542,894,342,935,441
108,-1,player,0.9056290984153748,494,129,523,185
108,-1,player,0.9055362343788147,218,262,265,345
108,-1,player,0.9036346077919006,587,244,625,316
108,-1,player,0.8848071694374084,1213,260,1259,331
108,-1,player,0.8846765160560608,56,465,97,580
108,-1,player,0.8826265335083008,10,192,40,274
108,-1,player,0.875113308429718,530,375,574,474
108,-1,player,0.8694726824760437,1182,211,1227,276
108,-1,player,0.8664517402648926,256,123,277,181
108,-1,player,0.8145427703857422,907,324,945,385
